subject_id,lh_bankssts_area,lh_caudalanteriorcingulate_area,lh_caudalmiddlefrontal_area,lh_cuneus_area,lh_entorhinal_area,lh_fusiform_area,lh_inferiorparietal_area,lh_inferiortemporal_area,lh_isthmuscingulate_area,lh_lateraloccipital_area,lh_lateralorbitofrontal_area,lh_lingual_area,lh_medialorbitofrontal_area,lh_middletemporal_area,lh_parahippocampal_area,lh_paracentral_area,lh_parsopercularis_area,lh_parsorbitalis_area,lh_parstriangularis_area,lh_pericalcarine_area,lh_postcentral_area,lh_posteriorcingulate_area,lh_precentral_area,lh_precuneus_area,lh_rostralanteriorcingulate_area,lh_rostralmiddlefrontal_area,lh_superiorfrontal_area,lh_superiorparietal_area,lh_superiortemporal_area,lh_supramarginal_area,lh_frontalpole_area,lh_temporalpole_area,lh_transversetemporal_area,lh_insula_area,lh_WhiteSurfArea_area,rh_bankssts_area,rh_caudalanteriorcingulate_area,rh_caudalmiddlefrontal_area,rh_cuneus_area,rh_entorhinal_area,rh_fusiform_area,rh_inferiorparietal_area,rh_inferiortemporal_area,rh_isthmuscingulate_area,rh_lateraloccipital_area,rh_lateralorbitofrontal_area,rh_lingual_area,rh_medialorbitofrontal_area,rh_middletemporal_area,rh_parahippocampal_area,rh_paracentral_area,rh_parsopercularis_area,rh_parsorbitalis_area,rh_parstriangularis_area,rh_pericalcarine_area,rh_postcentral_area,rh_posteriorcingulate_area,rh_precentral_area,rh_precuneus_area,rh_rostralanteriorcingulate_area,rh_rostralmiddlefrontal_area,rh_superiorfrontal_area,rh_superiorparietal_area,rh_superiortemporal_area,rh_supramarginal_area,rh_frontalpole_area,rh_temporalpole_area,rh_transversetemporal_area,rh_insula_area,rh_WhiteSurfArea_area,lh_bankssts_thickness,lh_caudalanteriorcingulate_thickness,lh_caudalmiddlefrontal_thickness,lh_cuneus_thickness,lh_entorhinal_thickness,lh_fusiform_thickness,lh_inferiorparietal_thickness,lh_inferiortemporal_thickness,lh_isthmuscingulate_thickness,lh_lateraloccipital_thickness,lh_lateralorbitofrontal_thickness,lh_lingual_thickness,lh_medialorbitofrontal_thickness,lh_middletemporal_thickness,lh_parahippocampal_thickness,lh_paracentral_thickness,lh_parsopercularis_thickness,lh_parsorbitalis_thickness,lh_parstriangularis_thickness,lh_pericalcarine_thickness,lh_postcentral_thickness,lh_posteriorcingulate_thickness,lh_precentral_thickness,lh_precuneus_thickness,lh_rostralanteriorcingulate_thickness,lh_rostralmiddlefrontal_thickness,lh_superiorfrontal_thickness,lh_superiorparietal_thickness,lh_superiortemporal_thickness,lh_supramarginal_thickness,lh_frontalpole_thickness,lh_temporalpole_thickness,lh_transversetemporal_thickness,lh_insula_thickness,lh_MeanThickness_thickness,rh_bankssts_thickness,rh_caudalanteriorcingulate_thickness,rh_caudalmiddlefrontal_thickness,rh_cuneus_thickness,rh_entorhinal_thickness,rh_fusiform_thickness,rh_inferiorparietal_thickness,rh_inferiortemporal_thickness,rh_isthmuscingulate_thickness,rh_lateraloccipital_thickness,rh_lateralorbitofrontal_thickness,rh_lingual_thickness,rh_medialorbitofrontal_thickness,rh_middletemporal_thickness,rh_parahippocampal_thickness,rh_paracentral_thickness,rh_parsopercularis_thickness,rh_parsorbitalis_thickness,rh_parstriangularis_thickness,rh_pericalcarine_thickness,rh_postcentral_thickness,rh_posteriorcingulate_thickness,rh_precentral_thickness,rh_precuneus_thickness,rh_rostralanteriorcingulate_thickness,rh_rostralmiddlefrontal_thickness,rh_superiorfrontal_thickness,rh_superiorparietal_thickness,rh_superiortemporal_thickness,rh_supramarginal_thickness,rh_frontalpole_thickness,rh_temporalpole_thickness,rh_transversetemporal_thickness,rh_insula_thickness,rh_MeanThickness_thickness,Left.Lateral.Ventricle,Left.Inf.Lat.Vent,Left.Cerebellum.White.Matter,Left.Cerebellum.Cortex,Left.Thalamus.Proper,Left.Caudate,Left.Putamen,Left.Pallidum,X3rd.Ventricle,X4th.Ventricle,Brain.Stem,Left.Hippocampus,Left.Amygdala,CSF,Left.Accumbens.area,Left.VentralDC,Left.vessel,Left.choroid.plexus,Right.Lateral.Ventricle,Right.Inf.Lat.Vent,Right.Cerebellum.White.Matter,Right.Cerebellum.Cortex,Right.Thalamus.Proper,Right.Caudate,Right.Putamen,Right.Pallidum,Right.Hippocampus,Right.Amygdala,Right.Accumbens.area,Right.VentralDC,Right.vessel,Right.choroid.plexus,X5th.Ventricle,WM.hypointensities,Left.WM.hypointensities,Right.WM.hypointensities,non.WM.hypointensities,Left.non.WM.hypointensities,Right.non.WM.hypointensities,Optic.Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,BrainSegVol,BrainSegVolNotVent,BrainSegVolNotVentSurf,lhCortexVol,rhCortexVol,CortexVol,lhCerebralWhiteMatterVol,rhCerebralWhiteMatterVol,CerebralWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,SupraTentorialVolNotVent,SupraTentorialVolNotVentVox,MaskVol,BrainSegVol.to.eTIV,MaskVol.to.eTIV,lhSurfaceHoles,rhSurfaceHoles,SurfaceHoles,EstimatedTotalIntraCranialVol,eTIV
6596798199469944515,1057,457,2479,1502,489,3224,4363,3327,1159,5293,2408,3013,1713,3125,646,1177,1581,641,1208,1334,3862,1113,4653,4320,647,5296,7460,5900,3571,4646,240,435,327,1983,84548.4,799,527,1939,1603,384,3403,6650,3452,1069,5195,2468,3169,1878,3558,656,1365,1257,856,1534,1562,3367,1217,4456,4135,544,5869,7469,6017,2996,2758,322,400,288,1891,85049.6,2.737,2.847,2.887,2.069,3.214,2.986,2.696,2.957,2.615,2.322,2.984,2.366,2.643,3.329,2.94,2.545,2.899,2.939,2.867,1.775,2.257,2.485,2.951,2.746,3.193,2.64,2.972,2.437,3.273,2.801,2.99,4.196,3.061,3.463,2.76013,2.854,2.815,2.829,2.091,3.626,2.986,2.699,2.966,2.553,2.397,2.757,2.311,2.601,3.235,2.742,2.493,2.957,2.894,2.622,1.76,2.048,2.535,2.761,2.775,2.832,2.46,2.933,2.385,3.033,2.856,2.648,3.766,2.599,3.348,2.6855,5399.4,391.4,14057.4,57673.1,8431.9,3998.8,4838.2,1851,1178.8,1752.6,21872.2,3520.4,1540.7,1095.8,722.7,4489.9,14.2,517.9,5239.4,362.4,13652,56940.5,7985.8,4167.7,4734.7,1792.3,3575.4,1560.8,612.6,4665.8,19.6,500.5,0,852.9,0,0,0,0,0,218.3,944.9,519.9,536.8,542.2,817.1,1174511,1158830,1158970.34992,268619.559785,261417.470437,530037.030222,214740.580587,212283.73911,427024.319698,60095,705215.030222,1031155.34992,1019368.34992,1016817,1552750,0.787367,1.04093,25,18,43,1491695.1326,1491695.1326
13882885414622157525,1281,446,2265,1484,495,3332,5270,3800,945,4942,2655,2428,1849,3136,732,1503,1507,627,1201,1248,4409,1073,5618,3995,613,5358,8093,5281,4426,5206,263,525,507,2797,89303.2,1204,805,2153,1580,520,3318,6258,3459,946,4605,2561,2646,1846,3327,682,1629,1191,800,1317,1386,4547,1299,5817,4243,651,5440,7348,5545,4029,4299,299,525,442,2830,89544.3,2.795,3.653,2.856,1.989,3.135,2.977,2.704,3.205,2.722,2.562,2.846,2.504,2.791,3.193,2.921,2.636,3.069,2.785,2.681,2.012,2.279,2.79,2.857,2.729,3.488,2.564,2.87,2.472,3.12,2.717,3.033,3.012,2.907,3.242,2.77417,3.012,2.413,2.887,2.357,3.378,3.034,3.046,3.156,2.146,2.473,2.633,2.443,2.726,3.285,2.714,2.737,2.717,2.885,2.447,1.91,2.309,2.964,2.794,2.795,3.256,2.459,2.906,2.392,3.123,2.97,2.345,3.39,2.905,3.357,2.77611,11313.7,467.4,14739.6,63511,8434.4,4230.4,5744.3,2253.4,998.6,1853.5,21593.4,4441.1,1702.3,1125.3,780,4566,78.8,624.5,8289.5,300,14145.3,64706.9,8908.7,4337.6,5784,2247,4526.7,2037.7,660.5,4336,72.1,581.7,0,1004.4,0,0,0,0,0,121.5,797.2,475.5,424.1,437.6,784.1,1236914,1212005,1211933.13345,297645.53676,298059.171055,595704.707815,197352.629989,195331.795645,392684.425633,67248,791146.707815,1078971.13345,1057862.13345,1055713,1723566,0.744372,1.037238,74,67,141,1661687.69801,1661687.69801
7397505652909365120,1023,811,2273,1241,456,3283,5118,3697,1062,4430,2713,2806,1701,3469,735,1555,1540,780,1455,1277,5010,1204,5100,3746,887,5889,7595,5625,3893,5468,303,482,415,2449,89489.4,1085,582,2082,1296,588,2848,6549,3277,830,5178,2777,3099,1970,4014,676,1724,1334,843,1439,1487,4680,1082,5210,3781,447,5853,8877,6414,3973,4270,263,451,318,2523,91805.8,2.644,2.315,2.527,2.104,3.943,2.747,2.37,2.783,2.409,2.128,2.77,2.185,2.653,3.097,2.625,2.202,2.67,2.69,2.698,1.787,2.158,2.437,2.434,2.375,2.837,2.581,2.654,2.209,2.793,2.366,2.975,3.955,2.413,2.895,2.50384,2.538,2.418,2.488,1.938,3.407,2.793,2.375,2.749,2.517,2.344,2.676,2.155,2.635,2.847,2.775,2.334,2.814,2.764,2.633,1.726,2.174,2.448,2.356,2.383,3.091,2.66,2.632,2.156,2.748,2.419,3.189,3.836,2.333,2.836,2.49638,4866,177.1,11293.5,53238.4,7787.5,3070.7,5075.6,1813.2,516.2,1442.7,17403,4165.4,1414.3,682.6,522.5,3530.1,39.1,381,7315,447,10658.2,53854.1,7824.8,3404.5,4943.8,1759.2,4215.3,1850.3,485.7,3620.5,13.1,519.5,0,803.2,0,0,0,0,0,209.2,866.7,531.5,402.2,445.2,664.7,1099459,1083405,1083830.3061,245740.140393,249509.046298,495249.186691,199971.075996,202493.043415,402464.119411,56915,660234.186691,970726.306102,957200.306102,954062,1468428,0.911099,1.216856,215,251,466,1206739.29028,1206739.29028
796117693103640774,1261,572,2925,1291,598,3727,5494,4134,1094,4683,2809,2210,1730,3985,668,1229,1448,789,1396,838,4517,1121,4904,3845,886,5519,8444,5484,4733,6329,284,562,543,2823,92873.5,1186,611,2261,1422,529,3450,7570,4056,929,5711,2723,2078,2002,4105,744,1723,1237,822,1668,939,4725,1098,4702,3724,681,6131,8311,5503,4244,5008,333,538,350,2761,93869,2.606,2.887,2.571,2.106,3.443,2.942,2.524,3.049,2.565,2.31,2.858,2.379,2.503,3.095,3.076,2.585,2.822,2.878,2.643,1.621,2.223,2.795,2.699,2.685,2.986,2.441,2.856,2.316,3.151,2.63,3.227,3.635,2.56,3.139,2.68244,2.685,2.631,2.604,2.014,4.226,2.846,2.521,2.949,2.33,2.399,2.775,2.393,2.598,3.06,2.997,2.567,2.911,2.774,2.582,1.662,2.185,2.531,2.726,2.7,2.944,2.216,2.755,2.313,3.039,2.636,2.837,3.912,2.812,3.135,2.63187,6301.3,370.2,14115.3,60752.3,8041.2,3859.2,5658.6,1819.2,969.1,2569.1,20427.5,4312.2,1774.4,925.1,581.1,4147.4,21,197.5,6191.9,226.4,13860,61096.2,8282.6,3996,5576.5,1854.7,4262.2,1710.4,528.8,4048.2,60.8,144.8,0,1173.2,0,0,0,0,0,169.2,857,613.3,482.8,418.2,801.8,1239863,1222772,1222608.83239,283591.69445,280320.46278,563912.15723,223009.900466,224576.774695,447586.675161,62070,748039.15723,1088020.83239,1075191.83239,1073665,1629312,0.817247,1.07395,25,17,42,1517121.24824,1517121.24824
13145746095096481167,1036,893,2527,1476,403,3052,4409,3750,1004,4724,2836,3004,2213,3420,700,1690,1770,801,1511,1229,4226,1578,5366,4018,868,6600,8325,5833,4210,4754,248,466,492,2380,91811,974,733,2680,1475,461,3476,6092,3541,852,5179,2875,3161,2294,3556,565,1577,1633,918,1467,1417,4182,1366,5105,3971,681,6440,8255,5678,3731,3270,268,550,324,2208,90934.7,2.722,3.043,2.79,2.022,3.855,3.113,2.779,3.078,2.421,2.439,2.967,2.284,2.546,3.312,3.19,2.827,3.025,2.991,2.622,1.867,2.223,2.717,2.944,2.665,3.133,2.649,2.932,2.587,3.169,2.89,3.224,3.991,2.538,3.289,2.79133,2.642,2.819,2.738,2.294,4.091,3.019,2.803,3.133,2.384,2.489,2.777,2.349,2.53,3.054,3.209,2.866,2.875,3.11,2.633,1.836,2.398,2.746,2.933,2.692,2.782,2.502,2.856,2.615,3.067,2.878,3.056,4.341,2.652,3.338,2.76197,3232.4,201.5,14713,57613.5,7749.5,3735,6684.9,2127.5,622.9,1362,20910.1,4267.3,1971.6,782.2,787.7,4357.8,19.6,336.2,2769.3,172.9,14057.3,60251.6,8072.3,3934.1,6665.5,2172.9,4434.5,1884.1,732.6,4157.4,14.2,338,0,916.2,0,0,0,0,0,169.3,1021,587.1,776.7,668.3,993.6,1263776,1254893,1255336.52075,295568.61952,289423.558805,584992.178325,231141.613728,227236.728699,458378.342426,65836,768806.178325,1117657.52075,1111208.52075,1108615,1662944,0.822656,1.082494,22,26,48,1536215.03239,1536215.03239
14605425250157380711,934,679,3020,2197,404,3862,5675,4719,1161,5815,3088,3834,2327,4314,753,2086,2108,808,1533,1979,5005,1706,6138,4617,1023,7139,10063,6068,5352,4114,319,630,636,2831,106932,1111,626,3059,2035,572,4011,5039,3937,1228,6390,3097,3952,2338,4081,846,1742,1739,895,1985,2104,4480,1427,6228,5308,600,6805,10103,6956,5045,5042,383,549,507,2891,107105,2.746,2.391,2.85,2.108,3.916,2.951,2.826,3.07,2.532,2.52,2.87,2.313,2.757,3.211,3.381,2.58,2.779,2.82,2.742,1.696,2.316,2.824,2.828,2.735,2.96,2.584,2.865,2.627,3.051,2.922,2.747,3.703,2.402,3.25,2.7569,3.225,2.622,2.708,2.279,3.611,3.023,2.754,2.982,2.71,2.526,2.778,2.243,2.605,3.271,3.276,2.812,2.797,2.869,2.731,1.743,2.312,2.836,2.877,2.763,2.904,2.452,2.761,2.547,3.135,2.934,2.918,3.997,2.519,3.33,2.74698,6353.6,398.4,16586.9,63245.7,9361.7,4885,5174.4,2114.8,827.4,1580.9,26131.4,5330.5,2480.8,911.8,797.2,5141.5,20.4,459.3,6842.7,474.5,15143.1,64548.7,9522.2,5079.7,5281.2,2069.9,5369.3,2403.5,762.1,5356.5,82.1,671.8,0,1454.3,0,0,0,0,0,230.8,993.1,554.3,517.8,536.3,890.3,1456059,1438479,1438351.52526,337613.705166,339943.410204,677557.11537,265842.48677,262787.923123,528630.409894,73221,878852.11537,1296550.52526,1282027.52526,1279433,1936515,0.76147,1.012733,46,36,82,1912167.6943,1912167.6943
3201399839310119516,1188,410,2763,1873,522,3646,4512,4417,1087,5558,3162,3388,1563,3291,688,1667,1548,650,1334,1723,4714,1158,5524,4034,652,6392,8328,5988,4726,6413,289,523,666,3136,97490.6,942,808,2261,2026,426,3629,5984,4854,1160,6005,2712,3530,2276,4502,514,1734,1468,910,1451,2030,4102,1346,5297,4172,575,6145,8302,5947,3793,4447,337,471,368,2581,97082.9,2.823,2.838,2.927,2.199,3.676,2.991,2.647,3.056,2.851,2.261,2.789,2.216,2.764,3.063,3.106,2.766,2.963,2.541,2.736,1.924,2.332,2.909,2.864,2.7,3.2,2.673,3.007,2.494,3.063,2.901,2.769,3.738,2.802,3.247,2.76043,2.906,2.806,2.868,2.381,3.908,3.054,2.781,3.151,2.671,2.5,2.873,2.378,2.756,3.085,3.096,2.681,2.948,2.752,2.729,1.969,2.31,2.737,2.811,2.677,2.752,2.614,2.97,2.572,3.186,3.037,2.63,3.82,2.966,3.327,2.79159,3870.2,849.1,14460.9,62564.4,9002.2,3613.5,4851.2,1753.9,861,1593.7,19882.1,3989.6,1582,983.1,608.5,3747.9,24.4,448.3,3608.5,326.2,12744.8,61779.1,8062,3892.9,4794,1617.9,3928.6,1809.3,650,3828.7,10.4,517.2,0,1118.9,0,0,0,0,0,158.3,942.3,476.6,687.9,498.2,729.2,1278401,1265992,1265935.32238,306878.190884,309130.997078,616009.187963,220325.207144,218820.927274,439146.134418,59230,800263.187963,1126373.32238,1117234.32238,1114315,1603388,0.82685,1.037047,40,47,87,1546109.88731,1546109.88731
3827987384695963556,1024,621,2213,2277,462,3458,4065,4121,1134,6490,2815,3680,2124,3811,787,1696,1940,803,1680,2010,4290,1043,4905,4482,721,6149,8161,6064,4306,4317,280,416,480,2563,95259.3,900,858,2519,2138,384,3706,4926,3974,885,6234,2869,3922,1972,4179,750,1622,1676,973,1782,1926,4358,1006,5293,4739,677,5879,7305,6311,4062,4196,324,464,382,2362,95551.5,2.704,2.83,2.563,2.155,3.702,2.821,2.705,2.891,2.376,2.246,2.74,2.348,2.424,3.085,3.154,2.692,2.818,2.935,2.684,1.868,2.241,2.619,2.719,2.633,3.006,2.414,2.882,2.35,3.19,2.657,2.907,3.646,2.865,3.181,2.64365,2.944,2.708,2.605,2.058,3.605,2.921,2.776,3.047,2.394,2.386,2.385,2.351,2.473,3.111,2.874,2.507,2.735,2.837,2.64,1.81,2.251,2.509,2.75,2.673,2.896,2.368,2.784,2.435,3.015,2.79,2.702,3.67,2.914,3.175,2.64309,6557.3,244.4,16113.8,66225,8359.4,4548,5783.9,2366.2,1087.4,1907.8,22609.7,4816.6,1869.6,973.9,857,4523.1,18,393.2,7642.1,360.9,15289.6,65313,8180.1,4816.7,5750.7,2179.4,4713.9,1835.5,753.6,4506.1,10.2,495.1,0,982.8,0,0,0,0,0,266.5,1245.6,705.1,613.6,634,974.1,1330314,1311363,1311133.12174,282896.44567,285868.607432,568765.053102,256599.229459,255242.839183,511842.068642,67570,768630.053102,1166511.12174,1151333.12174,1148204,1738724,0.807065,1.054836,34,31,65,1648335.94153,1648335.94153
13329740785674347730,856,687,2672,1948,488,3619,5295,4480,1087,5482,2778,3536,1696,3894,781,1503,2161,795,1351,1717,4370,1481,5193,4478,1023,5572,8192,6342,3822,4439,263,551,477,2796,95813.6,1058,880,2591,1903,450,3386,5750,3910,1059,5589,2686,3730,2177,4110,659,1570,1504,857,1453,2028,4669,1482,5043,4292,637,6730,7971,6362,3412,4500,308,396,284,2646,96081.6,2.652,2.579,2.7,1.868,3.476,2.667,2.445,2.887,2.449,2.156,2.677,2.13,2.348,2.911,2.557,2.449,2.645,2.939,2.568,1.836,2.234,2.256,2.699,2.394,2.56,2.448,2.726,2.229,2.818,2.609,2.269,3.373,2.422,2.896,2.52278,2.997,2.282,2.681,1.851,3.547,2.728,2.524,3.034,2.488,2.29,2.477,2.108,2.156,2.926,2.62,2.557,2.624,2.629,2.417,1.738,2.194,2.374,2.63,2.461,2.574,2.268,2.697,2.173,3.037,2.542,2.73,3.383,2.502,2.875,2.50361,5721.2,297.7,14800.4,61829.5,7824.1,3837,5475.4,2289.3,873,1905.2,23333.7,4183.3,1810.6,985.8,738,4364.6,20.6,315.7,8346.1,155.2,14206.7,61065.2,7818.4,4172.3,5326.8,1926,4026,1522,693.2,4098,37.4,579,0,995,0,0,0,0,0,262.8,989.1,581.2,483.1,463.8,771.2,1256525,1238163,1238122.51775,271084.740627,269702.720658,540787.461285,243434.946523,240195.109941,483630.056465,61630,726332.461285,1103840.51775,1089049.51775,1085924,1683541,0.781124,1.046581,17,14,31,1608610.75544,1608610.75544
14773275056305166320,854,454,1915,1613,634,2861,3615,3065,874,5581,2544,3364,1625,2899,738,1183,1412,736,1393,1411,3806,894,4461,3619,789,6436,7895,5029,3867,3204,249,519,405,2367,82286.7,800,892,2182,1693,506,3002,4476,2751,936,5577,2505,3703,1722,2957,658,1491,1249,781,1757,1375,3772,1198,4768,3459,581,6443,7017,4962,3627,3245,287,420,298,2347,83426.3,2.852,3.075,2.805,2.15,3.07,2.81,2.714,2.744,2.927,2.441,2.831,2.384,2.655,2.981,3.258,2.653,2.928,2.786,2.688,1.921,2.42,2.983,2.809,2.609,2.959,2.56,2.926,2.403,3.086,2.797,2.528,3.575,2.672,3.19,2.71073,2.912,2.972,2.794,2.147,2.858,2.804,2.827,2.964,3.018,2.437,2.944,2.527,2.522,3.104,3.183,2.605,2.748,2.839,2.608,2.023,2.286,2.829,2.682,2.626,2.995,2.456,2.857,2.38,3.157,2.839,2.827,3.401,2.866,3.172,2.70145,3754.1,298.9,15553.8,55741.5,7080.2,4111.2,6188.1,2146.6,1061.5,2223.9,18975.2,4131.7,1641.2,1105.1,640.5,4138.6,15.6,380.4,4846.8,202,14067.1,57906.8,7232,4167.5,5959.2,1973.8,3969.3,1823.8,569.8,4063.9,16,503.3,0,819.3,0,0,0,0,0,168.1,853.5,513.8,576,461.3,804.3,1124895,1111327,1111067.75602,255409.724431,258270.427133,513680.151564,195463.115203,197198.489249,392661.604452,61691,689617.151564,979531.756016,970114.756016,968190,1524838,0.766373,1.038848,23,32,55,1467816.69803,1467816.69803
8254152516100053401,927,526,2090,1907,364,2835,4535,4065,1044,5050,2411,2957,1939,3096,651,1359,1475,630,1243,1790,3946,1223,4466,4063,616,5143,7252,4514,3988,4296,255,476,482,2355,83962.1,801,754,2368,1671,315,3113,5791,3213,957,4813,2449,3032,1721,3275,697,1480,1405,729,1452,1675,4150,1265,4570,3984,629,5155,6642,5204,3469,3854,268,391,351,2224,83711,2.515,2.536,2.785,2.036,3.636,2.861,2.602,3.048,2.468,2.325,2.718,2.076,2.449,2.902,2.349,2.581,2.785,2.692,2.537,1.697,2.214,2.468,2.804,2.509,3.163,2.334,2.869,2.379,3.014,2.714,2.712,4.031,2.594,3.089,2.61167,2.949,2.314,2.605,2.126,4.067,2.975,2.509,2.901,2.565,2.301,2.746,2.116,2.426,3.046,2.467,2.629,2.626,2.721,2.509,1.846,2.238,2.459,2.652,2.445,3.157,2.329,2.706,2.389,3.158,2.745,2.927,4.305,2.622,3.27,2.59563,3703.8,345.7,12779.9,48837.6,6436.3,3132.5,4849,1689.3,709.1,1597.9,17753.7,3875.6,1620.3,919.5,507.6,3586,60,336.5,3075.4,297.4,12383.9,47816.5,6362.2,3243.9,4874.3,1703.3,3872.6,1574.6,525.2,3452,21.3,355.6,0,1244.4,0,0,0,0,0,154.6,750.3,440.9,617.7,532.1,714.2,1075248,1064839,1064405.4883,247748.540636,247865.149619,495613.690255,198058.075249,196537.722795,394595.798044,52754,645521.690255,952461.488299,945060.488299,943351,1501855,0.75204,1.050414,27,32,59,1429774.09712,1429774.09712
9806289984924172357,1119,638,2488,1527,358,2915,5109,3889,1163,5628,2694,3160,1962,3592,695,1596,2362,725,1657,1695,3980,1427,5016,3571,905,6003,7466,5336,4375,3592,253,475,425,2492,90140.4,1041,802,2435,1688,336,3605,5053,3431,1104,5409,2894,2858,1958,3738,712,1645,1731,839,1768,1615,4430,1554,5442,4111,626,5869,7311,5325,4049,3875,320,450,377,2497,90845.3,2.47,2.855,2.676,2.125,3.575,2.76,2.454,2.734,2.39,2.283,2.482,2.132,2.477,2.722,2.594,2.512,2.551,2.488,2.546,1.753,2.266,2.618,2.737,2.483,2.673,2.294,2.755,2.382,2.802,2.611,2.763,3.702,2.636,2.968,2.53526,2.681,2.588,2.54,2.034,3.364,2.702,2.517,2.93,2.391,2.244,2.434,2.034,2.325,2.729,2.562,2.631,2.576,2.583,2.482,1.827,2.153,2.53,2.602,2.522,2.95,2.247,2.661,2.304,2.861,2.579,2.619,3.111,2.437,2.964,2.50149,13285.6,413.1,13356.5,52183.8,7037.1,3136.6,5039.9,1950,1131.7,2717.1,19838.3,4169.1,1617.7,807.4,487.1,4248.3,39.8,557.6,10596.5,380.7,13597.2,52425,7180.1,3319,5012.2,1911.3,4088.6,1850.9,516.4,4283.2,41.9,472.1,0,1033,0,0,0,0,0,178.7,881.7,545.5,444.8,515.6,857.1,1220151,1190562,1190679.89954,258305.824325,254898.10228,513203.926605,244586.292708,243208.680228,487794.972936,57431,676884.926605,1086661.89954,1061501.89954,1058228,1638905,0.757902,1.018012,11,13,24,1609906.72949,1609906.72949
13687884399854835348,905,511,2214,1145,353,2506,3576,2831,927,3963,2475,2092,1455,3013,653,1129,1379,640,1109,984,3386,1020,4164,3420,594,4211,5872,4241,3330,3863,215,363,365,2347,71154.6,882,500,1775,1218,348,2523,4997,2867,898,3811,2295,2216,1537,3409,581,1248,1290,724,1233,1087,3235,1055,4040,3396,394,4769,6062,4421,3077,3079,288,371,261,2011,71899.4,2.589,3.003,2.771,1.93,3.547,2.919,2.619,3.11,2.175,2.308,2.725,2.275,2.503,3.125,2.654,2.529,2.795,2.628,2.537,1.784,2.199,2.505,2.731,2.456,2.974,2.529,2.965,2.484,2.995,2.726,2.683,3.718,2.789,3.005,2.66389,2.807,2.257,2.653,2.034,3.942,2.906,2.64,3.19,2.175,2.537,2.811,2.293,2.575,3.148,2.902,2.521,2.707,2.763,2.539,1.93,2.252,2.483,2.769,2.649,3.133,2.299,2.822,2.444,3.018,2.688,2.621,3.614,2.705,3.187,2.67074,3584.5,238.9,14924.2,54413.3,6380.8,3251.8,4472.9,1886.9,615.6,1503.2,19654.5,3731.1,1484.5,799.6,559.1,3823.7,14,284.3,2664.4,310.5,14372.8,55415.8,6857.3,3422.7,4478.1,1742.4,3721.4,1399.5,538.3,3731.3,13.7,184.3,0,424.4,0,0,0,0,0,127.7,974.2,507.9,586.8,388.6,839.6,974385,964943,964913.876907,216029.586538,219551.704181,435581.290719,168991.156473,168544.429716,337535.586189,52848,598868.290719,835139.876907,828428.876907,825886,1319723,0.779056,1.055166,17,33,50,1250725.46101,1250725.46101
9355855310060357161,1088,678,2467,1252,415,3231,5413,4143,1282,4763,2892,3076,1848,3586,651,1468,1810,631,1494,1120,4389,1608,5277,4003,1060,6063,8111,5603,4145,3670,292,437,447,2993,91400.4,829,805,2024,1518,329,2735,5978,3576,983,4784,2910,3446,2156,4318,721,1893,1415,894,1621,1419,4310,1350,4855,4273,786,7190,7870,5504,4000,3820,304,269,332,2644,91858.1,2.65,2.543,2.661,1.982,3.295,2.844,2.46,2.992,2.28,2.417,2.649,2.221,2.45,3.075,2.771,2.494,2.71,2.448,2.537,1.955,2.256,2.48,2.754,2.464,2.7,2.456,2.739,2.328,3.024,2.618,2.63,3.468,2.715,2.996,2.60304,2.647,2.465,2.722,1.966,3.349,2.902,2.597,3.024,2.499,2.348,2.539,2.253,2.353,2.955,2.61,2.734,2.582,2.596,2.56,1.938,2.24,2.662,2.73,2.482,2.812,2.205,2.648,2.356,3.014,2.616,2.443,2.586,2.779,3.086,2.56855,9953,340.5,13766.6,58628.8,7954.1,4097.3,5111.1,2155.7,1230,3504.5,22024.6,4390.8,2024.4,1232.2,668.9,4379.9,14.8,617.2,12211.8,252.8,13594,60405.1,7450.5,4206.7,5243.8,1915.9,4139.8,2156.6,629.9,4430.5,26.8,651.3,0,4110.1,0,0,0,0,0,142.7,957.6,523.7,434.9,420.7,845.6,1235356,1206135,1205677.06178,268274.453967,267088.497144,535362.951111,231286.978284,231454.13238,462741.110664,62532,716815.951111,1085986.06178,1062511.06178,1060975,1726916,0.723989,1.012072,18,23,41,1706318.03938,1706318.03938
